station_code,date,rainfall_mm,temperature_c,humidity,wind_speed
DMM,2026-02-04,0.0,-5.1,99.0,9.1
GTL,2026-02-04,0.0,-7.5,99.0,12.0
SC,2026-02-04,0.0,-7.5,85.8,11.3
NDLS,2026-02-05,0.0,-3.3,84.2,2.0
CNB,2026-02-05,0.0,-1.5,83.5,11.1
PRYJ,2026-02-05,0.0,-4.2,66.5,7.7
DDU,2026-02-05,0.0,-3.7,92.9,13.5
BSB,2026-02-05,0.5,-1.9,86.7,15.8
GKP,2026-02-05,2.9,-2.9,94.5,11.5
HWH,2026-02-05,0.0,-1.5,97.5,10.7
BCT,2026-02-05,0.0,-3.0,85.7,10.4
BRC,2026-02-05,0.0,-1.5,97.2,10.3
RTM,2026-02-05,0.0,-4.7,89.9,8.0
KOTA,2026-02-05,0.0,-2.7,99.0,8.8
ST,2026-02-05,0.0,-2.6,85.5,13.8
GZB,2026-02-05,25.5,-3.2,86.2,4.8
ALJN,2026-02-05,0.0,-2.0,69.0,10.7
TDL,2026-02-05,0.0,-2.1,98.1,13.5
LKO,2026-02-05,0.0,-3.0,92.1,11.0
AGC,2026-02-05,0.0,-3.5,73.3,2.0
VGLJ,2026-02-05,0.0,-4.9,99.0,9.3
BPL,2026-02-05,0.0,-3.7,79.7,10.4
NGP,2026-02-05,0.0,-1.3,75.9,8.3
MAS,2026-02-05,0.0,-4.6,99.0,11.5
PPTA,2026-02-05,0.0,-1.9,91.1,9.7
GHY,2026-02-05,11.5,-2.3,91.1,11.1
ASR,2026-02-05,0.0,-3.7,85.4,7.1
SBC,2026-02-05,0.0,-1.9,70.6,10.5
DMM,2026-02-05,0.0,-4.7,86.6,7.0
GTL,2026-02-05,8.0,-5.0,81.0,10.3
SC,2026-02-05,0.0,-2.9,78.4,11.6
NDLS,2026-02-06,0.0,0.8,90.5,12.9
CNB,2026-02-06,0.0,0.9,90.7,14.3
PRYJ,2026-02-06,0.0,-0.3,86.6,10.3
DDU,2026-02-06,0.0,1.2,79.6,13.3
BSB,2026-02-06,0.0,0.2,80.2,3.5
GKP,2026-02-06,0.0,-0.1,79.1,13.6
HWH,2026-02-06,0.0,-0.7,91.8,11.2
BCT,2026-02-06,0.0,-1.5,99.0,11.6
BRC,2026-02-06,0.0,-1.2,77.6,6.7
RTM,2026-02-06,0.0,0.4,90.7,16.1
KOTA,2026-02-06,0.0,0.6,85.6,11.7
ST,2026-02-06,0.0,-0.6,89.9,19.5
GZB,2026-02-06,0.0,-1.6,95.0,15.1
ALJN,2026-02-06,0.0,-1.3,77.2,8.0
TDL,2026-02-06,0.0,0.2,79.4,9.3
LKO,2026-02-06,30.5,2.0,89.6,10.7
AGC,2026-02-06,6.7,-0.8,65.4,7.7
VGLJ,2026-02-06,0.0,2.2,75.3,11.9
BPL,2026-02-06,0.0,1.3,92.6,9.5
NGP,2026-02-06,0.0,-0.9,69.9,14.0
MAS,2026-02-06,1.8,-0.9,69.0,8.8
PPTA,2026-02-06,0.0,-0.6,99.0,10.5
GHY,2026-02-06,0.0,-1.4,71.4,9.6
ASR,2026-02-06,0.0,-1.1,88.6,9.5
SBC,2026-02-06,0.0,-1.3,72.6,9.6
DMM,2026-02-06,0.0,-0.8,87.0,13.1
GTL,2026-02-06,0.0,1.5,95.1,12.0
SC,2026-02-06,0.0,1.1,92.8,6.6
NDLS,2026-02-07,0.0,1.1,91.2,13.8
CNB,2026-02-07,0.0,3.0,72.5,12.9
PRYJ,2026-02-07,10.7,2.9,79.1,14.7
DDU,2026-02-07,0.0,3.1,74.5,6.1
BSB,2026-02-07,0.0,2.8,84.5,6.9
GKP,2026-02-07,4.7,1.4,88.8,2.2
HWH,2026-02-07,0.0,1.9,87.7,8.8
BCT,2026-02-07,0.0,2.0,94.5,9.5
BRC,2026-02-07,0.0,2.7,91.3,9.3
RTM,2026-02-07,0.0,2.1,89.7,15.1
KOTA,2026-02-07,0.0,-0.3,87.7,7.9
ST,2026-02-07,0.0,2.2,82.1,2.5
GZB,2026-02-07,0.0,-0.7,93.5,8.2
ALJN,2026-02-07,0.0,2.5,86.9,2.0
TDL,2026-02-07,0.0,1.0,84.4,14.8
LKO,2026-02-07,1.5,2.6,85.6,11.4
AGC,2026-02-07,0.0,1.3,92.0,6.3
VGLJ,2026-02-07,0.0,-0.4,93.2,10.6
BPL,2026-02-07,0.0,1.3,76.5,10.6
NGP,2026-02-07,7.2,0.1,84.4,6.6
MAS,2026-02-07,0.0,3.0,92.0,11.2
PPTA,2026-02-07,0.0,-0.6,99.0,18.8
GHY,2026-02-07,0.0,3.1,81.0,13.9
ASR,2026-02-07,0.0,1.5,92.2,2.7
SBC,2026-02-07,0.0,0.2,98.9,7.1
DMM,2026-02-07,0.0,2.9,77.2,11.1
GTL,2026-02-07,0.0,2.9,91.6,12.5
SC,2026-02-07,0.0,0.3,86.4,10.2
NDLS,2026-02-08,0.0,-0.5,85.4,10.3
CNB,2026-02-08,0.0,-0.8,88.8,14.0
PRYJ,2026-02-08,14.0,-0.3,89.3,10.9
DDU,2026-02-08,0.0,1.2,92.2,15.4
BSB,2026-02-08,0.0,-0.0,73.8,16.7
GKP,2026-02-08,0.0,-1.4,67.6,11.4
HWH,2026-02-08,0.0,-0.8,89.5,8.0
BCT,2026-02-08,0.0,0.2,80.6,6.5
BRC,2026-02-08,0.0,-0.1,77.8,12.8
RTM,2026-02-08,0.0,0.8,99.0,12.3
KOTA,2026-02-08,0.0,1.5,99.0,14.8
ST,2026-02-08,0.0,1.7,76.1,13.1
GZB,2026-02-08,0.0,-0.2,54.2,11.6
ALJN,2026-02-08,0.0,2.3,78.6,14.4
TDL,2026-02-08,0.0,1.6,74.2,14.2
LKO,2026-02-08,0.0,0.5,92.9,10.7
AGC,2026-02-08,0.0,1.9,79.8,13.0
VGLJ,2026-02-08,0.0,0.0,67.3,7.2
BPL,2026-02-08,0.0,1.3,85.5,10.7
NGP,2026-02-08,0.0,0.1,78.2,7.4
MAS,2026-02-08,0.0,-0.1,91.0,6.6
PPTA,2026-02-08,0.0,-0.3,82.1,5.6
GHY,2026-02-08,0.0,-1.3,86.0,9.4
ASR,2026-02-08,0.0,0.6,66.6,4.9
SBC,2026-02-08,0.0,-1.3,55.3,15.4
DMM,2026-02-08,0.0,1.3,78.9,11.7
GTL,2026-02-08,11.9,0.8,75.3,8.8
SC,2026-02-08,0.0,1.7,82.5,9.7
NDLS,2026-02-09,0.0,0.3,88.8,10.3
CNB,2026-02-09,0.0,-1.3,86.2,15.7
PRYJ,2026-02-09,0.0,-1.4,99.0,12.9
DDU,2026-02-09,0.0,1.2,73.7,12.6
BSB,2026-02-09,0.0,-0.2,65.7,11.5
GKP,2026-02-09,0.0,-0.9,91.1,12.1
HWH,2026-02-09,0.0,2.1,70.3,17.6
BCT,2026-02-09,0.0,-0.5,93.2,13.2
BRC,2026-02-09,0.0,-0.2,93.3,9.1
RTM,2026-02-09,0.0,-1.1,66.0,12.2
KOTA,2026-02-09,0.0,-0.1,85.8,14.6
ST,2026-02-09,0.0,-0.4,89.4,2.0
GZB,2026-02-09,0.0,1.2,79.4,4.8
ALJN,2026-02-09,0.0,-0.4,78.7,14.2
TDL,2026-02-09,0.0,0.2,92.7,6.2
LKO,2026-02-09,0.0,0.4,79.0,12.9
AGC,2026-02-09,0.0,1.7,94.5,11.1
VGLJ,2026-02-09,0.0,1.5,80.9,16.2
BPL,2026-02-09,0.9,0.4,89.6,7.9
NGP,2026-02-09,0.0,-1.8,99.0,16.2
MAS,2026-02-09,0.0,1.3,99.0,10.3
PPTA,2026-02-09,0.0,0.2,82.9,13.5
GHY,2026-02-09,9.5,-0.3,85.0,8.0
ASR,2026-02-09,0.0,1.4,93.6,7.2
SBC,2026-02-09,0.0,-0.7,73.6,11.5
DMM,2026-02-09,0.0,1.8,76.9,7.4
GTL,2026-02-09,0.0,-1.7,94.9,12.6
SC,2026-02-09,0.0,-0.8,77.6,17.8
NDLS,2026-02-10,0.0,2.4,87.6,8.6
CNB,2026-02-10,0.0,2.5,80.2,7.1
PRYJ,2026-02-10,0.0,1.2,91.7,7.6
DDU,2026-02-10,0.0,2.1,85.2,9.9
BSB,2026-02-10,0.0,0.4,78.5,7.5
GKP,2026-02-10,11.4,0.9,93.0,7.7
HWH,2026-02-10,0.0,1.0,94.5,13.3
BCT,2026-02-10,0.0,0.5,97.1,7.3
BRC,2026-02-10,0.0,2.1,78.0,13.0
RTM,2026-02-10,0.0,2.6,87.8,11.5
KOTA,2026-02-10,0.0,1.2,99.0,4.7
ST,2026-02-10,0.0,0.2,95.2,13.3
GZB,2026-02-10,0.0,-0.1,92.0,14.5
ALJN,2026-02-10,0.0,0.8,84.3,6.0
TDL,2026-02-10,0.0,0.6,80.2,7.6
LKO,2026-02-10,0.0,-0.1,61.2,12.8
AGC,2026-02-10,0.0,1.7,83.0,9.8
VGLJ,2026-02-10,46.0,0.2,88.8,9.2
BPL,2026-02-10,0.0,3.6,59.8,8.0
NGP,2026-02-10,0.0,2.0,85.6,13.0
MAS,2026-02-10,0.0,2.4,80.8,7.8
PPTA,2026-02-10,0.0,0.0,64.8,10.6
GHY,2026-02-10,0.0,1.3,86.4,5.2
ASR,2026-02-10,0.0,-0.0,91.7,10.2
SBC,2026-02-10,4.9,1.2,80.9,7.8
DMM,2026-02-10,6.2,2.1,71.7,17.5
GTL,2026-02-10,0.0,-0.3,97.5,7.6
SC,2026-02-10,0.0,0.9,69.1,5.5
NDLS,2026-02-11,0.0,2.3,88.3,12.7
CNB,2026-02-11,0.0,2.8,88.2,12.5
PRYJ,2026-02-11,0.0,2.8,80.7,2.6
DDU,2026-02-11,0.0,4.4,57.3,18.3
BSB,2026-02-11,0.0,4.7,88.8,9.2
GKP,2026-02-11,0.0,2.6,85.6,18.0
HWH,2026-02-11,0.0,5.0,77.8,9.3
BCT,2026-02-11,0.0,4.4,92.5,10.3
BRC,2026-02-11,0.0,4.2,69.2,16.7
RTM,2026-02-11,0.0,5.6,99.0,11.7
KOTA,2026-02-11,0.0,5.9,99.0,10.5
ST,2026-02-11,0.0,3.8,88.0,2.0
GZB,2026-02-11,0.0,5.4,84.8,10.8
ALJN,2026-02-11,0.0,5.1,96.6,9.9
TDL,2026-02-11,0.0,4.4,82.6,6.5
LKO,2026-02-11,0.0,5.2,77.5,4.9
AGC,2026-02-11,0.0,2.9,86.1,11.5
VGLJ,2026-02-11,0.0,4.7,87.4,8.3
BPL,2026-02-11,0.0,4.7,86.7,10.9
NGP,2026-02-11,0.0,5.4,85.3,10.6
MAS,2026-02-11,0.0,2.7,85.1,17.0
PPTA,2026-02-11,13.2,3.7,73.5,6.5
GHY,2026-02-11,0.0,4.9,98.8,4.6
ASR,2026-02-11,0.0,3.3,79.2,8.2
SBC,2026-02-11,0.0,5.4,84.0,9.7
DMM,2026-02-11,0.0,5.6,96.8,4.9
GTL,2026-02-11,0.0,2.7,84.5,9.1
SC,2026-02-11,0.0,2.5,70.1,2.0
NDLS,2026-02-12,0.0,3.4,78.2,15.3
CNB,2026-02-12,0.0,6.0,99.0,2.2
PRYJ,2026-02-12,0.3,7.0,90.5,10.5
DDU,2026-02-12,0.0,7.1,99.0,8.1
BSB,2026-02-12,0.0,5.4,88.7,12.2
GKP,2026-02-12,0.0,5.2,78.3,18.4
HWH,2026-02-12,1.9,5.0,98.2,9.8
BCT,2026-02-12,0.0,4.3,77.5,8.8
BRC,2026-02-12,0.0,7.0,87.1,8.4
RTM,2026-02-12,0.0,4.6,74.6,6.9
KOTA,2026-02-12,0.0,5.4,91.1,6.4
ST,2026-02-12,0.0,3.4,55.5,7.9
GZB,2026-02-12,0.0,7.1,76.3,11.4
ALJN,2026-02-12,0.0,5.2,99.0,12.3
TDL,2026-02-12,0.0,3.2,78.7,11.4
LKO,2026-02-12,0.0,5.5,79.2,11.0
AGC,2026-02-12,0.0,5.7,99.0,10.2
VGLJ,2026-02-12,8.9,6.0,89.5,13.1
BPL,2026-02-12,0.0,6.3,90.2,8.9
NGP,2026-02-12,9.2,4.6,87.6,8.7
MAS,2026-02-12,0.0,5.7,81.8,10.9
PPTA,2026-02-12,0.0,4.7,89.0,9.7
GHY,2026-02-12,21.2,6.1,91.3,11.6
ASR,2026-02-12,0.0,5.3,71.7,5.0
SBC,2026-02-12,0.0,4.5,93.3,10.9
DMM,2026-02-12,0.0,4.4,90.0,12.8
GTL,2026-02-12,0.0,6.9,86.3,5.4
SC,2026-02-12,0.0,5.6,72.9,11.5
NDLS,2026-02-13,0.0,0.8,99.0,7.2
CNB,2026-02-13,0.0,0.6,77.4,3.3
PRYJ,2026-02-13,0.0,-1.1,80.8,14.0
DDU,2026-02-13,0.0,-1.0,79.1,8.5
BSB,2026-02-13,0.0,0.3,91.2,3.2
GKP,2026-02-13,4.0,0.5,92.4,15.9
HWH,2026-02-13,0.0,-0.7,96.2,12.0
BCT,2026-02-13,0.0,0.2,79.8,6.4
BRC,2026-02-13,0.0,-1.1,97.2,8.5
RTM,2026-02-13,0.0,1.7,76.4,7.7
KOTA,2026-02-13,0.0,2.7,97.9,6.9
ST,2026-02-13,0.0,-0.9,81.9,9.8
GZB,2026-02-13,0.0,-0.2,87.9,6.6
ALJN,2026-02-13,0.0,-0.2,84.2,13.8
TDL,2026-02-13,0.0,0.4,99.0,6.0
LKO,2026-02-13,0.0,0.1,76.3,7.0
AGC,2026-02-13,0.0,2.7,91.7,6.2
VGLJ,2026-02-13,0.0,-0.0,83.9,9.2
BPL,2026-02-13,0.0,1.3,99.0,8.0
NGP,2026-02-13,0.0,2.2,79.4,12.7
MAS,2026-02-13,0.0,1.5,88.4,7.5
PPTA,2026-02-13,0.0,-0.3,98.7,4.9
GHY,2026-02-13,0.0,-0.2,84.8,8.9
ASR,2026-02-13,0.0,0.5,84.0,7.5
SBC,2026-02-13,0.0,2.0,84.2,10.9
DMM,2026-02-13,0.0,2.8,63.4,8.3
GTL,2026-02-13,0.0,0.3,77.6,19.1
SC,2026-02-13,0.0,-0.8,99.0,11.9
NDLS,2026-02-14,0.0,-0.5,77.1,8.1
CNB,2026-02-14,0.9,1.0,86.3,2.4
PRYJ,2026-02-14,31.6,-0.5,90.4,16.4
DDU,2026-02-14,0.0,-1.2,58.2,8.8
BSB,2026-02-14,0.0,-1.0,99.0,9.0
GKP,2026-02-14,0.0,-1.4,87.9,2.1
HWH,2026-02-14,0.0,0.9,98.6,5.9
BCT,2026-02-14,0.0,1.6,89.4,6.5
BRC,2026-02-14,0.0,-1.8,61.1,11.4
RTM,2026-02-14,0.0,-1.9,92.6,9.8
KOTA,2026-02-14,0.0,-0.6,73.7,19.6
ST,2026-02-14,9.4,-1.5,79.5,5.1
GZB,2026-02-14,0.0,1.1,85.9,12.7
ALJN,2026-02-14,0.0,0.5,79.4,11.9
TDL,2026-02-14,0.0,-2.0,89.3,12.4
LKO,2026-02-14,0.0,-0.1,91.2,14.6
AGC,2026-02-14,0.0,-0.3,88.3,13.4
VGLJ,2026-02-14,0.0,-0.7,66.1,15.4
BPL,2026-02-14,0.0,-0.9,67.5,17.2
NGP,2026-02-14,0.0,-1.1,77.5,10.2
MAS,2026-02-14,0.0,-0.7,77.1,14.5
PPTA,2026-02-14,32.5,1.6,65.4,6.3
GHY,2026-02-14,0.0,-0.0,81.8,14.5
ASR,2026-02-14,0.0,-0.5,86.4,8.2
SBC,2026-02-14,0.0,-1.9,71.0,10.7
DMM,2026-02-14,0.0,-0.0,98.7,8.9
GTL,2026-02-14,0.0,-0.3,76.7,12.4
SC,2026-02-14,0.0,0.8,96.6,9.4
NDLS,2026-02-15,3.5,-1.7,99.0,11.4
CNB,2026-02-15,0.0,-2.0,94.4,14.4
PRYJ,2026-02-15,0.0,-1.2,78.0,2.0
DDU,2026-02-15,0.0,-1.7,76.2,5.0
BSB,2026-02-15,0.0,-0.8,90.2,5.9
GKP,2026-02-15,0.0,-0.6,77.0,12.7
HWH,2026-02-15,0.0,-1.0,81.8,13.0
BCT,2026-02-15,0.0,-4.3,94.3,6.0
BRC,2026-02-15,0.0,-0.7,83.8,14.0
RTM,2026-02-15,0.0,-1.4,85.7,17.4
KOTA,2026-02-15,0.0,-2.0,92.6,7.6
ST,2026-02-15,0.0,-0.7,95.5,13.6
GZB,2026-02-15,0.0,-1.9,83.6,14.1
ALJN,2026-02-15,0.0,-4.3,93.9,11.8
TDL,2026-02-15,27.2,-4.0,88.3,8.5
LKO,2026-02-15,0.0,-1.2,88.8,6.7
AGC,2026-02-15,0.0,-1.0,71.2,2.0
VGLJ,2026-02-15,0.0,-4.2,99.0,12.0
BPL,2026-02-15,0.0,-3.7,92.4,11.1
NGP,2026-02-15,0.0,-1.2,69.2,15.7
MAS,2026-02-15,0.0,-4.3,81.2,2.0
PPTA,2026-02-15,0.0,-1.8,83.1,15.1
GHY,2026-02-15,0.0,-3.0,76.5,8.9
ASR,2026-02-15,0.0,-0.6,81.5,6.5
SBC,2026-02-15,0.0,-2.3,86.4,7.0
DMM,2026-02-15,4.8,-4.0,76.4,11.1
GTL,2026-02-15,0.0,-3.3,85.2,5.0
SC,2026-02-15,7.3,-4.2,81.3,9.1
NDLS,2026-02-16,0.0,-4.1,93.2,12.3
CNB,2026-02-16,0.0,-2.3,90.7,15.6
PRYJ,2026-02-16,0.0,-4.3,99.0,9.0
DDU,2026-02-16,0.0,-3.8,86.3,2.0
BSB,2026-02-16,0.0,-4.3,88.3,9.1
GKP,2026-02-16,0.0,-4.4,75.6,14.3
HWH,2026-02-16,0.0,-5.5,75.7,14.8
BCT,2026-02-16,0.0,-3.2,89.9,11.2
BRC,2026-02-16,0.0,-4.0,78.2,2.7
RTM,2026-02-16,3.8,-2.9,91.8,14.4
KOTA,2026-02-16,0.0,-2.8,91.8,14.2
ST,2026-02-16,0.0,-4.0,71.3,11.3
GZB,2026-02-16,0.0,-4.6,82.7,11.7
ALJN,2026-02-16,0.0,-4.2,92.9,8.6
TDL,2026-02-16,2.3,-5.3,78.9,8.6
LKO,2026-02-16,0.0,-5.5,99.0,5.5
AGC,2026-02-16,0.0,-4.9,99.0,18.0
VGLJ,2026-02-16,0.0,-2.7,79.2,17.8
BPL,2026-02-16,0.0,-2.2,83.9,8.9
NGP,2026-02-16,0.0,-3.5,99.0,11.0
MAS,2026-02-16,0.0,-4.6,86.0,7.5
PPTA,2026-02-16,0.0,-3.0,79.6,10.6
GHY,2026-02-16,0.0,-5.4,99.0,5.5
ASR,2026-02-16,0.0,-2.4,84.5,4.8
SBC,2026-02-16,0.0,-2.8,78.2,12.8
DMM,2026-02-16,0.0,-5.0,76.5,14.6
GTL,2026-02-16,0.0,-5.3,76.4,7.9
SC,2026-02-16,0.0,-5.2,67.6,14.6
NDLS,2026-02-17,3.4,-4.3,77.9,11.1
CNB,2026-02-17,2.4,-2.1,80.7,18.0
PRYJ,2026-02-17,1.6,-1.0,95.5,7.0
DDU,2026-02-17,0.0,-3.1,80.1,9.1
BSB,2026-02-17,0.0,-0.6,91.2,14.5
GKP,2026-02-17,10.3,-2.3,82.2,5.5
HWH,2026-02-17,0.0,-1.8,96.2,14.9
BCT,2026-02-17,0.0,-3.8,84.5,6.5
BRC,2026-02-17,0.0,-0.9,83.3,10.6
RTM,2026-02-17,0.0,-0.7,78.3,2.0
KOTA,2026-02-17,0.0,-1.0,89.5,7.4
ST,2026-02-17,0.0,-1.8,86.4,9.5
GZB,2026-02-17,0.0,-2.7,99.0,10.1
ALJN,2026-02-17,0.0,-2.4,94.6,8.5
TDL,2026-02-17,0.0,-2.5,76.4,12.0
LKO,2026-02-17,0.0,-3.4,77.9,13.0
AGC,2026-02-17,0.0,-3.3,73.2,11.4
VGLJ,2026-02-17,0.0,-3.9,85.1,16.1
BPL,2026-02-17,0.0,-2.9,89.6,9.6
NGP,2026-02-17,0.0,-1.3,93.4,2.0
MAS,2026-02-17,0.0,-1.9,90.8,12.7
PPTA,2026-02-17,0.0,-2.3,93.0,12.9
GHY,2026-02-17,0.0,-0.5,90.4,8.7
ASR,2026-02-17,0.0,-1.3,86.7,7.6
SBC,2026-02-17,0.0,-3.8,77.1,8.9
DMM,2026-02-17,0.0,-3.1,83.4,11.6
GTL,2026-02-17,0.0,-3.0,98.4,13.8
SC,2026-02-17,0.0,-1.8,88.2,14.7
NDLS,2026-02-18,0.0,-1.9,85.4,12.2
CNB,2026-02-18,0.0,-3.1,81.8,10.1
PRYJ,2026-02-18,0.0,-1.6,82.7,4.0
DDU,2026-02-18,0.0,-4.1,70.1,4.9
BSB,2026-02-18,16.0,-1.3,87.6,10.2
GKP,2026-02-18,0.5,-2.2,96.8,3.8
HWH,2026-02-18,0.0,-2.6,90.7,8.1
BCT,2026-02-18,0.0,-1.7,76.8,10.6
BRC,2026-02-18,0.0,-2.2,79.9,4.6
RTM,2026-02-18,0.0,-2.2,75.4,8.7
KOTA,2026-02-18,0.0,-0.8,98.2,3.5
ST,2026-02-18,0.0,-2.8,73.5,9.0
GZB,2026-02-18,0.0,-0.7,77.8,11.8
ALJN,2026-02-18,0.0,-3.3,82.8,4.6
TDL,2026-02-18,0.0,-4.0,80.1,10.7
LKO,2026-02-18,0.0,-1.1,91.8,5.4
AGC,2026-02-18,0.0,-2.7,87.5,8.8
VGLJ,2026-02-18,0.0,-2.1,96.7,8.1
BPL,2026-02-18,4.7,-2.3,86.1,3.5
NGP,2026-02-18,0.0,-1.2,93.7,9.4
MAS,2026-02-18,0.0,-2.3,91.6,4.1
PPTA,2026-02-18,0.0,-2.3,87.4,16.5
GHY,2026-02-18,0.0,-2.7,95.3,7.1
ASR,2026-02-18,0.0,-2.8,85.3,5.3
SBC,2026-02-18,0.0,-2.0,88.9,6.8
DMM,2026-02-18,0.0,-3.1,99.0,4.9
GTL,2026-02-18,0.0,-1.5,76.3,10.3
SC,2026-02-18,0.0,-2.9,94.3,9.6
NDLS,2026-02-19,0.0,-2.6,99.0,6.7
CNB,2026-02-19,0.0,-4.6,79.4,9.2
PRYJ,2026-02-19,0.0,-4.9,84.1,10.9
DDU,2026-02-19,0.0,-2.6,85.8,4.5
BSB,2026-02-19,2.5,-3.5,65.2,7.9
GKP,2026-02-19,0.0,-3.4,95.3,6.3
HWH,2026-02-19,0.0,-3.1,99.0,9.9
BCT,2026-02-19,0.0,-4.9,61.0,4.4
BRC,2026-02-19,21.4,-2.8,85.2,14.7
RTM,2026-02-19,0.0,-4.3,99.0,13.4
KOTA,2026-02-19,0.0,-2.5,76.6,11.3
ST,2026-02-19,0.0,-4.7,88.3,12.0
GZB,2026-02-19,0.0,-3.2,73.1,10.1
ALJN,2026-02-19,0.0,-4.9,77.5,12.0
TDL,2026-02-19,0.0,-3.4,73.9,9.5
LKO,2026-02-19,0.0,-5.0,78.4,11.4
AGC,2026-02-19,0.0,-2.9,90.9,6.6
VGLJ,2026-02-19,0.0,-3.5,80.9,8.5
BPL,2026-02-19,0.0,-5.3,91.7,13.3
NGP,2026-02-19,0.1,-2.5,74.3,13.9
MAS,2026-02-19,0.0,-4.9,87.8,6.9
PPTA,2026-02-19,0.0,-4.9,81.4,11.4
GHY,2026-02-19,0.0,-2.5,69.8,16.6
ASR,2026-02-19,0.0,-3.1,93.7,10.0
SBC,2026-02-19,0.0,-4.7,99.0,15.5
DMM,2026-02-19,0.0,-4.5,82.9,8.8
GTL,2026-02-19,0.0,-2.3,82.5,12.1
SC,2026-02-19,0.0,-3.2,89.5,2.8
NDLS,2026-02-20,0.0,-3.0,88.7,11.5
CNB,2026-02-20,0.0,-2.1,61.2,9.0
PRYJ,2026-02-20,0.0,-2.2,85.5,3.4
DDU,2026-02-20,0.0,-4.9,72.8,6.7
BSB,2026-02-20,0.0,-1.7,90.4,15.0
GKP,2026-02-20,0.0,-2.1,89.7,10.4
HWH,2026-02-20,0.0,-4.7,92.0,2.0
BCT,2026-02-20,0.0,-5.0,96.6,9.4
BRC,2026-02-20,0.0,-4.6,95.2,12.5
RTM,2026-02-20,0.0,-4.8,77.3,10.9
KOTA,2026-02-20,12.9,-5.0,84.0,5.4
ST,2026-02-20,0.0,-4.1,95.2,14.6
GZB,2026-02-20,0.0,-3.4,95.3,8.8
ALJN,2026-02-20,0.0,-4.2,77.4,15.3
TDL,2026-02-20,0.0,-2.1,83.8,10.2
LKO,2026-02-20,0.0,-3.9,97.9,9.4
AGC,2026-02-20,0.0,-2.7,88.0,17.2
VGLJ,2026-02-20,0.0,-5.4,83.7,9.3
BPL,2026-02-20,0.0,-3.5,88.2,14.0
NGP,2026-02-20,0.0,-1.8,83.8,13.9
MAS,2026-02-20,0.0,-4.4,85.7,2.0
PPTA,2026-02-20,0.0,-4.2,74.3,8.2
GHY,2026-02-20,8.1,-2.5,77.7,8.4
ASR,2026-02-20,0.0,-2.4,77.7,6.4
SBC,2026-02-20,0.0,-3.1,66.4,6.9
DMM,2026-02-20,0.0,-2.0,70.1,14.6
GTL,2026-02-20,0.0,-2.7,98.6,11.8
SC,2026-02-20,0.0,-2.5,96.0,6.6
NDLS,2026-02-21,0.0,3.2,90.0,11.9
CNB,2026-02-21,0.0,4.2,87.7,8.3
PRYJ,2026-02-21,0.0,5.9,84.7,10.9
DDU,2026-02-21,0.0,4.7,87.0,6.2
BSB,2026-02-21,0.0,5.1,97.8,10.2
GKP,2026-02-21,0.0,4.1,92.4,7.7
HWH,2026-02-21,0.0,6.3,89.4,10.5
BCT,2026-02-21,6.8,3.4,82.9,8.5
BRC,2026-02-21,0.0,2.9,80.7,3.1
RTM,2026-02-21,0.0,6.0,99.0,13.4
KOTA,2026-02-21,0.0,5.7,93.1,11.2
ST,2026-02-21,0.0,4.5,86.1,14.1
GZB,2026-02-21,5.1,6.0,86.7,14.0
ALJN,2026-02-21,0.0,4.9,91.0,15.1
TDL,2026-02-21,0.0,6.3,83.5,5.5
LKO,2026-02-21,0.0,3.9,78.1,2.8
AGC,2026-02-21,0.0,3.5,77.5,12.4
VGLJ,2026-02-21,0.0,3.3,83.7,6.5
BPL,2026-02-21,0.0,2.5,79.5,11.1
NGP,2026-02-21,0.0,5.9,80.0,9.0
MAS,2026-02-21,0.0,2.4,70.4,14.5
PPTA,2026-02-21,0.0,5.7,97.9,6.7
GHY,2026-02-21,3.7,6.1,83.2,2.0
ASR,2026-02-21,0.0,4.5,96.8,15.5
SBC,2026-02-21,6.5,4.7,83.6,2.0
DMM,2026-02-21,0.0,6.0,84.6,8.9
GTL,2026-02-21,0.0,5.6,68.4,10.4
SC,2026-02-21,0.0,4.2,84.1,17.8
NDLS,2026-02-22,0.0,7.1,87.1,10.0
CNB,2026-02-22,11.5,7.5,98.0,6.8
PRYJ,2026-02-22,9.6,7.6,92.5,9.4
DDU,2026-02-22,0.0,7.6,92.0,7.0
BSB,2026-02-22,0.0,8.5,84.4,8.0
GKP,2026-02-22,5.3,8.4,84.0,12.7
HWH,2026-02-22,12.7,9.6,85.2,20.8
BCT,2026-02-22,0.0,9.5,88.1,12.6
BRC,2026-02-22,0.0,6.7,97.9,8.8
RTM,2026-02-22,0.0,7.2,75.4,11.5
KOTA,2026-02-22,0.0,8.2,73.1,8.7
ST,2026-02-22,0.0,5.7,70.7,21.3
GZB,2026-02-22,0.0,7.6,96.4,14.1
ALJN,2026-02-22,0.0,7.1,98.5,13.7
TDL,2026-02-22,20.1,6.8,83.6,10.5
LKO,2026-02-22,0.0,7.1,94.1,11.5
AGC,2026-02-22,0.0,6.2,82.8,6.7
VGLJ,2026-02-22,0.0,5.7,96.9,10.4
BPL,2026-02-22,0.0,5.9,78.2,4.2
NGP,2026-02-22,0.0,8.9,86.1,9.3
MAS,2026-02-22,0.0,7.4,76.9,11.6
PPTA,2026-02-22,0.0,6.2,77.0,15.8
GHY,2026-02-22,3.4,6.0,75.1,9.2
